iteration,killed_h_squish,killed_in_squish,killed_zombie,skipped_in,saved_h,saved_in,killed_z,killed_c,saved_z,saved_c 
7516,1,5,2,1,4,0,12,0,1,0
7517,0,8,1,0,3,1,8,0,1,0
7518,1,10,1,0,5,0,7,0,2,0
7519,0,9,0,0,0,1,9,0,0,0
7520,4,18,0,0,3,1,15,0,1,0
7521,0,14,0,0,3,1,4,0,0,0
7522,2,8,1,0,6,0,11,0,1,0
7523,2,12,0,2,6,0,7,0,0,0
7524,3,12,3,0,6,1,9,0,2,0
7525,1,8,0,0,4,2,4,0,0,0
7526,2,4,0,0,5,1,9,0,0,0
7527,0,4,0,0,6,0,9,0,0,0
7528,4,8,0,0,6,1,10,0,0,0
7529,0,5,1,0,6,1,4,0,2,0
7530,3,6,0,0,5,0,9,0,0,0
7531,2,13,1,0,3,2,12,0,1,0
7532,1,6,0,0,4,1,17,0,0,0
7533,1,8,0,1,4,1,6,0,0,0
7534,1,7,0,0,7,0,11,0,0,0
7535,2,24,3,0,1,1,22,0,2,0
7536,0,14,0,0,7,0,13,0,0,0
7537,2,12,0,0,3,1,14,0,1,0
7538,0,4,0,0,7,1,9,0,0,0
7539,1,16,0,1,4,1,16,0,1,0
7540,1,8,0,0,3,2,3,0,0,0
7541,1,14,0,1,3,2,9,0,2,0
7542,1,17,2,0,2,1,15,0,1,0
7543,1,10,0,0,3,1,8,0,0,0
7544,3,24,1,2,2,0,15,0,1,0
7545,0,7,1,0,6,0,17,0,1,0
7546,1,9,1,0,4,2,8,0,2,0
7547,0,10,0,0,5,0,2,0,0,0
7548,1,16,4,0,1,2,21,0,1,0
7549,2,20,0,1,4,1,16,0,0,0
7550,0,8,1,0,3,1,4,0,1,0
7551,1,13,1,1,3,1,13,0,1,0
7552,3,8,1,0,3,1,15,0,2,0
7553,0,6,0,0,7,0,3,0,0,0
7554,3,9,0,0,5,2,12,0,0,0
7555,3,16,0,0,5,1,10,0,0,0
7556,3,12,0,0,4,0,12,0,3,0
7557,1,4,0,0,5,1,6,0,0,0
7558,1,24,0,0,5,1,14,0,0,0
7559,1,10,0,0,6,1,8,0,1,0
7560,3,9,0,0,5,2,9,0,1,0
7561,0,9,0,0,6,0,5,0,0,0
7562,1,16,0,1,4,1,14,0,0,0
7563,0,7,0,1,5,1,11,0,0,0
7564,0,5,0,0,5,2,7,0,0,0
7565,0,8,0,0,6,1,8,0,0,0
7566,0,9,0,0,9,0,9,0,0,0
7567,3,6,0,0,1,3,10,0,0,0
7568,0,6,0,0,3,0,3,0,1,0
7569,1,12,2,0,6,0,5,0,1,0
7570,1,7,0,0,5,0,7,0,0,0
7571,1,11,0,2,5,1,11,0,0,0
7572,1,5,0,1,4,0,5,0,0,0
7573,0,6,0,0,5,0,6,0,1,0
7574,1,9,1,0,5,0,5,0,2,0
7575,1,15,1,1,3,2,15,0,1,0
7576,4,26,4,0,4,0,22,0,2,0
7577,2,11,2,1,5,1,7,0,2,0
7578,0,15,0,0,2,1,13,0,0,0
7579,3,11,0,2,4,0,11,0,0,0
7580,3,9,0,0,5,0,6,0,0,0
7581,2,2,0,0,6,1,6,0,0,0
7582,0,14,0,0,2,2,6,0,0,0
7583,1,6,0,0,6,0,5,0,0,0
7584,0,8,0,0,5,1,5,0,0,0
7585,0,3,0,0,5,0,1,0,1,0
7586,0,7,0,0,7,0,6,0,0,0
7587,1,11,0,0,5,1,12,0,0,0
7588,1,10,0,0,4,1,14,0,0,0
7589,1,14,0,1,7,0,6,0,0,0
7590,0,9,0,0,5,2,8,0,0,0
7591,0,12,0,0,4,1,7,0,1,0
7592,0,8,0,0,5,0,4,0,0,0
7593,1,10,0,0,3,2,13,0,0,0
7594,2,8,0,0,3,1,5,0,1,0
7595,3,6,0,0,3,2,24,0,0,0
7596,1,5,0,0,3,2,9,0,0,0
7597,2,14,0,0,6,1,8,0,0,0
7598,1,11,0,3,4,2,13,0,0,0
7599,0,3,0,1,5,1,2,0,0,0
7600,2,12,0,2,5,2,6,0,0,0
7601,2,16,0,1,4,1,16,0,1,0
7602,0,10,0,1,3,3,20,0,0,0
7603,2,14,0,0,3,2,9,0,0,0
7604,2,15,0,0,5,1,5,0,0,0
7605,0,6,0,1,4,2,3,0,0,0
7606,0,11,0,0,7,1,10,0,0,0
7607,0,7,0,0,4,0,13,0,0,0
7608,1,14,2,1,3,0,15,0,1,0
7609,0,9,0,0,4,1,4,0,0,0
7610,2,8,0,0,4,1,8,0,0,0
7611,3,18,0,1,4,0,13,0,0,0
7612,1,9,0,0,2,2,11,0,0,0
7613,1,19,1,0,3,1,7,0,2,0
7614,1,11,1,1,5,1,15,0,2,0
7615,3,6,0,0,3,2,6,0,0,0
7616,0,6,0,0,6,0,9,0,0,0
7617,0,18,0,1,4,0,21,0,0,0
7618,0,3,0,0,8,1,6,0,1,0
7619,1,9,0,0,6,1,9,0,0,0
7620,3,5,0,1,4,3,8,0,0,0
7621,1,12,0,0,6,1,9,0,0,0
7622,0,14,0,0,5,1,12,0,0,0
7623,1,3,0,1,5,1,5,0,0,0
7624,1,8,0,0,3,3,11,0,0,0
7625,1,9,0,0,3,2,7,0,0,0
7626,0,17,1,0,4,0,15,0,1,0
7627,2,15,0,0,3,1,10,0,2,0
7628,4,10,3,0,2,2,12,0,1,0
7629,2,9,0,1,4,1,22,0,0,0
7630,3,17,0,2,3,3,14,0,0,0
7631,0,9,0,0,6,1,10,0,0,0
7632,1,6,0,0,5,1,14,0,0,0
7633,0,15,0,1,5,0,11,0,0,0
7634,3,15,2,0,3,0,24,0,1,0
7635,1,3,0,0,5,1,8,0,0,0
7636,1,7,2,0,4,0,12,0,2,0
7637,0,6,0,0,4,2,9,0,0,0
7638,3,5,0,0,5,0,7,0,0,0
7639,0,14,0,0,5,3,7,0,0,0
7640,2,8,1,1,5,0,7,0,1,0
7641,1,11,0,0,6,1,5,0,0,0
7642,1,5,0,0,5,1,7,0,0,0
7643,2,17,0,0,5,1,12,0,0,0
7644,4,14,0,0,4,1,12,0,0,0
7645,1,7,0,0,4,0,6,0,1,0
7646,1,8,0,0,1,3,5,0,0,0
7647,0,9,0,1,5,0,4,0,0,0
7648,3,8,0,1,4,0,10,0,0,0
7649,2,10,0,2,2,1,12,0,0,0
7650,1,0,0,0,2,0,5,0,0,0
7651,1,9,2,0,2,2,5,0,3,0
7652,1,5,0,0,5,1,10,0,0,0
7653,2,15,0,0,2,2,10,0,0,0
7654,1,20,0,0,4,1,18,0,0,0
7655,0,9,0,1,4,0,9,0,0,0
7656,0,4,0,0,9,1,3,0,0,0
7657,1,13,1,0,3,2,10,0,1,0
7658,0,8,0,0,6,1,8,0,0,0
7659,3,9,0,0,5,0,5,0,1,0
7660,4,21,2,0,4,0,17,0,2,0
7661,1,13,0,0,4,0,13,0,0,0
7662,0,8,0,0,2,1,5,0,0,0
7663,1,10,0,0,5,0,5,0,1,0
7664,0,11,0,0,5,1,6,0,1,0
7665,4,9,1,0,5,0,8,0,2,0
7666,4,14,0,0,6,0,9,0,0,0
7667,2,5,0,0,7,3,2,0,0,0
7668,0,6,0,1,7,1,8,0,0,0
7669,0,4,0,0,4,2,6,0,0,0
7670,1,14,1,0,4,0,7,0,2,0
7671,2,8,0,0,6,1,17,0,0,0
7672,0,4,0,0,4,0,4,0,0,0
7673,4,23,1,0,2,1,12,0,1,0
7674,4,12,2,2,3,0,8,0,1,0
7675,1,11,0,2,6,0,12,0,0,0
7676,2,14,1,0,6,0,8,0,1,0
7677,0,13,0,0,5,2,14,0,0,0
7678,2,9,0,1,3,2,4,0,0,0
7679,2,8,0,0,6,2,8,0,0,0
7680,1,12,1,1,2,1,11,0,1,0
7681,2,3,0,0,2,2,8,0,1,0
7682,3,6,0,0,7,1,7,0,0,0
7683,5,24,0,1,5,1,19,0,1,0
7684,0,3,0,0,4,2,6,0,0,0
7685,1,9,0,0,3,4,12,0,0,0
7686,3,8,0,0,3,0,13,0,0,0
7687,2,17,1,1,4,2,17,0,2,0
7688,3,9,0,0,4,0,9,0,0,0
7689,2,8,0,1,3,0,9,0,0,0
7690,2,11,2,0,2,3,11,0,1,0
7691,2,9,0,0,5,1,5,0,1,0
7692,3,10,0,0,6,0,14,0,1,0
7693,2,13,0,0,5,1,11,0,0,0
7694,0,4,1,0,5,0,3,0,1,0
7695,4,7,0,0,5,0,5,0,0,0
7696,0,12,0,0,5,0,4,0,0,0
7697,2,21,0,3,4,0,7,0,0,0
7698,2,12,1,0,2,0,7,0,1,0
7699,2,16,0,1,4,3,9,0,0,0
7700,1,13,0,0,4,1,11,0,1,0
7701,0,11,0,1,4,2,9,0,1,0
7702,1,5,0,0,6,1,4,0,0,0
7703,1,1,0,0,5,2,1,0,0,0
7704,3,8,0,2,5,1,7,0,2,0
7705,1,4,0,0,2,2,6,0,0,0
7706,2,15,1,2,3,3,17,0,1,0
7707,0,4,0,0,6,1,5,0,0,0
7708,0,2,0,0,4,2,10,0,0,0
7709,0,10,0,0,5,1,16,0,1,0
7710,1,14,0,0,2,1,13,0,0,0
7711,1,19,0,0,5,1,14,0,0,0
7712,1,13,1,0,4,1,10,0,2,0
7713,1,10,0,1,6,0,13,0,0,0
7714,0,11,0,2,3,3,12,0,0,0
7715,0,8,0,0,4,1,6,0,0,0
7716,1,16,2,2,4,0,7,0,1,0
7717,1,7,0,0,5,1,5,0,0,0
7718,0,9,0,0,4,1,9,0,0,0
7719,2,12,1,0,3,2,12,0,1,0
7720,1,9,0,0,1,1,7,0,2,0
7721,1,16,0,0,5,1,16,0,0,0
7722,0,9,0,1,4,1,6,0,0,0
7723,2,11,0,0,5,0,10,0,0,0
7724,0,7,0,0,5,1,8,0,1,0
7725,0,9,0,0,5,1,3,0,0,0
7726,0,11,3,0,2,1,7,0,2,0
7727,1,12,0,0,5,3,9,0,0,0
7728,1,26,2,0,4,0,9,0,1,0
7729,0,18,0,0,5,2,9,0,0,0
7730,0,12,0,0,5,2,11,0,0,0
7731,1,6,0,0,5,1,5,0,0,0
7732,1,23,0,0,5,0,14,0,0,0
7733,1,2,1,0,4,0,6,0,1,0
7734,1,15,0,0,7,0,12,0,0,0
7735,2,8,0,0,5,0,8,0,0,0
7736,1,14,2,0,3,0,12,0,2,0
7737,1,15,0,0,4,2,9,0,1,0
7738,2,9,0,1,5,2,6,0,0,0
7739,1,5,0,0,5,1,6,0,1,0
7740,3,6,0,0,4,3,2,0,0,0
7741,3,7,0,0,7,1,11,0,0,0
7742,1,11,0,0,6,1,12,0,0,0
7743,2,8,0,0,5,2,10,0,0,0
7744,1,17,0,1,4,2,15,0,0,0
7745,1,3,0,0,3,3,5,0,0,0
7746,2,5,0,0,5,2,8,0,0,0
7747,3,9,0,0,2,1,8,0,1,0
7748,1,13,0,1,6,1,10,0,0,0
7749,0,7,0,0,4,2,9,0,1,0
7750,3,17,2,0,2,1,10,0,2,0
7751,2,9,0,0,8,0,10,0,0,0
7752,4,17,0,0,6,0,12,0,0,0
7753,0,16,0,2,6,1,8,0,0,0
7754,1,4,0,0,4,1,5,0,0,0
7755,0,5,0,0,5,1,12,0,1,0
7756,0,3,0,2,7,0,12,0,0,0
7757,3,7,0,1,6,2,8,0,0,0
7758,2,16,1,1,4,0,8,0,1,0
7759,3,11,0,0,4,2,10,0,0,0
7760,0,7,0,0,7,1,11,0,0,0
7761,3,14,0,0,2,1,23,0,1,0
7762,1,6,0,0,5,0,4,0,0,0
7763,0,10,0,0,4,0,2,0,0,0
7764,2,9,0,0,2,1,5,0,2,0
7765,2,13,1,1,2,1,18,0,2,0
7766,0,10,0,0,5,0,11,0,0,0
7767,1,6,0,3,5,2,7,0,0,0
7768,0,9,0,0,4,0,10,0,0,0
7769,2,17,2,0,3,0,10,0,1,0
7770,1,2,1,0,2,1,10,0,2,0
7771,1,14,0,0,7,0,6,0,0,0
7772,1,12,0,0,3,0,11,0,1,0
7773,0,6,0,0,5,0,12,0,0,0
7774,0,7,0,0,3,1,3,0,1,0
7775,1,13,0,0,6,0,16,0,0,0
7776,1,8,0,0,5,2,1,0,0,0
7777,1,15,0,0,3,1,8,0,0,0
7778,1,3,2,1,6,0,6,0,1,0
7779,1,4,0,0,2,1,4,0,0,0
7780,2,9,0,0,6,1,13,0,0,0
7781,2,11,0,0,7,0,9,0,0,0
7782,0,10,0,0,4,1,8,0,0,0
7783,5,6,0,0,4,0,6,0,1,0
7784,1,15,1,0,4,0,11,0,2,0
7785,0,9,0,0,6,0,3,0,0,0
7786,4,10,0,0,8,0,8,0,0,0
7787,4,6,0,0,5,1,5,0,1,0
7788,4,8,0,2,4,1,17,0,0,0
7789,2,28,1,1,4,0,18,0,2,0
7790,1,11,0,0,5,0,8,0,0,0
7791,2,3,0,0,5,1,10,0,0,0
7792,1,13,1,0,3,1,13,0,2,0
7793,0,11,0,1,2,3,10,0,0,0
7794,0,15,0,1,4,3,6,0,1,0
7795,2,8,1,0,1,0,11,0,1,0
7796,0,8,0,0,6,0,15,0,2,0
7797,0,1,0,0,6,1,5,0,0,0
7798,2,9,1,0,4,2,7,0,1,0
7799,3,9,0,0,2,2,6,0,0,0
7800,2,10,1,1,4,1,12,0,1,0
7801,2,15,0,2,6,0,7,0,0,0
7802,1,10,0,0,5,0,6,0,0,0
7803,5,23,1,0,3,0,15,0,2,0
7804,3,12,0,0,4,2,10,0,0,0
7805,0,6,0,0,5,0,9,0,0,0
7806,3,12,0,0,6,0,12,0,1,0
7807,0,5,0,0,4,2,4,0,0,0
7808,1,5,0,1,5,0,3,0,1,0
7809,2,15,0,0,5,2,10,0,0,0
7810,2,10,1,0,5,0,13,0,1,0
7811,3,7,1,0,2,3,11,0,2,0
7812,4,14,0,0,3,0,12,0,0,0
7813,1,7,1,0,4,1,7,0,1,0
7814,3,8,0,0,3,1,10,0,0,0
7815,3,7,0,2,2,1,8,0,1,0
7816,1,6,0,0,2,2,12,0,0,0
7817,0,6,1,0,6,0,9,0,2,0
7818,4,13,0,1,4,1,16,0,0,0
7819,0,2,0,1,7,1,6,0,0,0
7820,1,6,0,0,5,0,8,0,0,0
7821,0,12,0,1,4,0,11,0,0,0
7822,0,4,0,1,2,0,2,0,0,0
7823,1,8,0,0,2,1,10,0,0,0
7824,2,6,0,0,6,0,6,0,0,0
7825,2,6,0,0,7,0,9,0,0,0
7826,0,13,0,0,6,1,7,0,0,0
7827,2,11,0,2,6,0,8,0,0,0
7828,2,10,1,2,3,2,9,0,1,0
7829,0,13,0,1,4,0,8,0,0,0
7830,1,12,0,0,4,1,5,0,0,0
7831,2,13,0,1,4,0,14,0,1,0
7832,4,18,0,0,6,0,7,0,0,0
7833,4,3,1,0,3,0,7,0,1,0
7834,1,10,0,1,1,2,11,0,0,0
7835,0,14,0,0,6,0,14,0,0,0
7836,2,12,1,0,5,0,10,0,1,0
7837,2,21,1,2,2,0,15,0,1,0
7838,0,7,0,1,5,1,6,0,0,0
7839,1,8,0,0,7,1,3,0,0,0
7840,0,12,0,0,3,2,6,0,0,0
7841,0,11,2,0,2,0,13,0,1,0
7842,1,7,0,0,5,2,12,0,1,0
7843,0,11,1,0,1,2,9,0,1,0
7844,1,4,0,0,6,0,9,0,0,0
7845,1,13,0,0,5,1,16,0,1,0
7846,0,12,0,0,5,1,9,0,1,0
7847,2,20,0,2,2,2,17,0,2,0
7848,0,7,0,2,5,0,4,0,1,0
7849,1,9,0,0,5,2,3,0,1,0
7850,3,19,0,0,3,2,14,0,0,0
7851,2,16,0,0,3,0,9,0,0,0
7852,2,8,0,0,4,0,11,0,0,0
7853,2,11,0,0,4,0,6,0,0,0
7854,2,16,0,0,3,2,12,0,1,0
7855,1,9,1,0,6,0,14,0,1,0
7856,2,9,0,0,4,1,5,0,0,0
7857,1,12,1,1,3,2,11,0,1,0
7858,1,8,0,0,5,2,12,0,0,0
7859,2,5,0,1,3,2,5,0,0,0
7860,1,13,0,2,6,0,13,0,0,0
7861,3,24,2,0,2,1,15,0,3,0
7862,1,3,3,0,3,1,17,0,1,0
7863,0,11,0,0,6,2,8,0,0,0
7864,2,9,0,0,5,0,1,0,0,0
7865,1,1,0,0,3,2,7,0,1,0
7866,2,16,0,0,1,2,17,0,0,0
7867,4,17,0,0,4,1,14,0,0,0
7868,1,6,0,0,7,1,17,0,0,0
7869,4,10,0,1,6,1,11,0,0,0
7870,2,7,2,2,5,0,9,0,1,0
7871,1,7,0,0,3,1,12,0,0,0
7872,1,8,0,0,5,1,10,0,0,0
7873,1,6,0,0,5,0,7,0,0,0
7874,0,8,0,0,5,0,6,0,0,0
7875,2,5,0,1,6,2,4,0,0,0
7876,0,13,0,0,7,0,11,0,0,0
7877,0,3,0,0,5,3,4,0,0,0
7878,1,8,0,1,7,1,2,0,0,0
7879,1,12,0,0,5,0,13,0,2,0
7880,0,9,0,1,5,2,18,0,0,0
7881,2,16,2,0,3,2,11,0,3,0
7882,1,12,0,0,3,0,7,0,0,0
7883,2,15,0,0,5,0,8,0,0,0
7884,2,11,0,0,4,1,9,0,1,0
7885,1,14,0,1,5,1,7,0,0,0
7886,0,15,0,1,4,2,15,0,0,0
7887,0,7,0,0,4,1,7,0,1,0
7888,1,11,1,0,3,1,12,0,1,0
7889,0,6,0,0,3,1,3,0,0,0
7890,1,5,0,0,5,0,5,0,0,0
7891,1,6,1,0,4,0,17,0,1,0
7892,2,12,1,1,2,1,13,0,3,0
7893,1,3,1,0,5,0,6,0,1,0
7894,2,12,0,1,4,2,16,0,0,0
7895,1,12,3,0,4,0,5,0,2,0
7896,2,10,0,0,7,1,9,0,0,0
7897,1,5,0,2,6,2,8,0,0,0
7898,0,7,1,0,5,2,4,0,1,0
7899,1,9,1,0,4,1,17,0,1,0
7900,0,12,0,0,7,0,9,0,0,0
7901,0,15,0,1,4,3,9,0,0,0
7902,3,12,1,1,2,3,6,0,1,0
7903,1,16,2,1,4,0,10,0,1,0
7904,1,6,0,0,2,1,11,0,2,0
7905,0,9,0,0,4,1,9,0,0,0
7906,0,5,0,1,5,0,14,0,0,0
7907,2,6,0,0,4,2,3,0,0,0
7908,2,12,1,0,5,0,10,0,1,0
7909,1,5,0,0,4,0,9,0,1,0
7910,1,10,3,0,3,1,7,0,2,0
7911,0,3,0,0,7,1,6,0,0,0
7912,2,18,0,1,6,1,16,0,0,0
7913,0,4,0,1,5,2,7,0,0,0
7914,1,7,3,0,3,0,7,0,3,0
7915,1,17,3,1,4,1,9,0,1,0
7916,2,15,0,1,5,2,11,0,1,0
7917,3,10,0,1,5,1,4,0,0,0
7918,3,8,1,0,4,1,6,0,1,0
7919,3,19,0,0,3,3,14,0,0,0
7920,4,12,0,0,6,0,20,0,0,0
7921,1,13,0,0,2,2,6,0,0,0
7922,3,12,2,0,4,0,14,0,2,0
7923,3,11,0,0,5,1,15,0,0,0
7924,0,5,0,0,8,0,11,0,0,0
7925,3,10,0,1,6,1,12,0,0,0
7926,1,11,0,1,6,1,4,0,0,0
7927,0,6,0,0,7,1,4,0,0,0
7928,3,15,2,0,3,1,11,0,1,0
7929,1,5,0,0,5,0,7,0,1,0
7930,1,7,1,0,5,0,10,0,2,0
7931,1,11,0,0,2,1,10,0,0,0
7932,3,13,1,0,4,1,8,0,1,0
7933,3,15,0,0,4,0,13,0,0,0
7934,2,6,0,0,5,0,6,0,0,0
7935,3,19,0,0,4,1,17,0,0,0
7936,1,9,0,0,3,1,8,0,0,0
7937,2,13,0,2,5,1,9,0,0,0
7938,2,22,2,1,1,0,15,0,1,0
7939,0,8,0,0,4,1,7,0,0,0
7940,0,8,0,0,4,1,10,0,0,0
7941,1,6,0,0,2,3,5,0,0,0
7942,2,8,0,0,3,2,5,0,0,0
7943,1,17,3,1,2,2,19,0,2,0
7944,1,9,0,0,4,0,9,0,0,0
7945,0,2,0,0,2,3,6,0,1,0
7946,2,7,2,0,6,0,9,0,2,0
7947,0,6,0,1,5,0,9,0,0,0
7948,0,10,0,0,5,1,5,0,0,0
7949,1,13,0,0,4,0,17,0,1,0
7950,4,17,1,0,2,1,18,0,1,0
7951,2,7,0,1,5,0,4,0,0,0
7952,2,12,2,0,6,0,9,0,1,0
7953,3,20,0,1,3,1,18,0,0,0
7954,3,6,0,0,3,2,6,0,0,0
7955,0,8,0,0,3,2,7,0,0,0
7956,0,4,0,0,5,0,6,0,0,0
7957,1,6,0,0,5,2,11,0,0,0
7958,1,6,0,0,5,2,5,0,0,0
7959,2,7,0,0,4,0,9,0,1,0
7960,2,6,0,0,4,1,7,0,0,0
7961,2,7,0,0,6,1,13,0,0,0
7962,0,6,0,0,4,1,7,0,0,0
7963,3,14,0,1,3,2,10,0,1,0
7964,0,6,0,1,4,0,7,0,0,0
7965,2,14,1,0,5,2,10,0,1,0
7966,4,13,0,2,4,2,13,0,0,0
7967,1,5,0,1,4,2,3,0,0,0
7968,1,3,0,0,4,1,7,0,0,0
7969,0,11,0,0,4,0,6,0,0,0
7970,3,18,1,0,2,2,19,0,1,0
7971,1,13,0,0,2,2,7,0,0,0
7972,2,17,0,0,7,0,11,0,0,0
7973,2,6,0,0,7,0,8,0,0,0
7974,0,6,0,0,6,2,5,0,0,0
7975,1,17,0,0,6,0,15,0,0,0
7976,0,9,1,1,4,0,11,0,1,0
7977,1,12,0,0,4,0,8,0,0,0
7978,2,6,1,0,5,0,0,0,1,0
7979,4,12,0,0,4,2,8,0,0,0
7980,1,5,0,0,2,0,12,0,1,0
7981,2,3,0,0,5,1,6,0,0,0
7982,0,8,0,0,1,0,10,0,0,0
7983,2,10,0,0,5,1,16,0,1,0
7984,0,7,0,0,2,1,12,0,1,0
7985,1,10,0,0,5,1,13,0,1,0
7986,1,7,0,1,7,1,8,0,0,0
7987,1,11,1,0,3,1,15,0,1,0
7988,3,13,2,1,1,2,14,0,1,0
7989,2,19,1,0,4,1,9,0,1,0
7990,2,18,0,1,5,0,13,0,0,0
7991,4,12,0,0,4,0,5,0,0,0
7992,2,11,0,0,3,0,8,0,1,0
7993,1,6,0,0,4,1,8,0,0,0
7994,2,12,0,0,5,1,13,0,1,0
7995,0,3,0,0,4,0,3,0,0,0
7996,1,11,1,0,5,0,9,0,1,0
7997,0,8,5,1,2,0,7,0,1,0
7998,0,16,1,0,2,2,13,0,1,0
7999,2,11,0,0,4,0,5,0,0,0
8000,3,11,0,0,4,3,13,0,0,0
8001,3,3,0,0,5,1,6,0,0,0
8002,0,3,0,1,6,1,3,0,0,0
8003,4,9,0,1,6,0,14,0,0,0
8004,4,17,2,0,1,0,12,0,2,0
8005,1,7,0,0,4,2,4,0,0,0
8006,1,11,0,1,4,3,9,0,0,0
8007,2,13,0,1,3,1,18,0,0,0
8008,1,4,0,0,4,1,7,0,1,0
8009,2,12,0,0,5,0,4,0,0,0
8010,2,11,2,0,1,1,16,0,4,0
8011,1,7,0,1,5,1,4,0,1,0
8012,2,7,0,0,4,1,10,0,0,0
8013,0,10,0,0,5,0,15,0,0,0
8014,0,9,1,0,5,1,2,0,1,0
8015,1,8,4,0,2,2,9,0,3,0
8016,0,9,2,1,2,2,11,0,1,0
8017,1,10,1,0,5,0,10,0,1,0
8018,0,4,0,1,5,0,8,0,0,0
8019,0,12,0,0,3,4,5,0,2,0
8020,1,8,0,0,1,0,6,0,0,0
8021,1,8,4,0,1,2,6,0,2,0
8022,3,15,1,0,3,3,10,0,1,0
8023,1,10,0,1,4,0,14,0,1,0
8024,0,5,0,0,4,0,1,0,0,0
8025,0,10,1,1,2,1,14,0,2,0
8026,2,5,1,0,5,0,10,0,2,0
8027,1,9,0,0,4,1,8,0,0,0
8028,0,13,0,0,7,1,8,0,0,0
8029,1,7,0,0,5,0,7,0,0,0
8030,2,13,0,0,4,2,15,0,0,0
8031,0,2,0,0,4,2,2,0,0,0
8032,1,11,0,2,3,3,9,0,1,0
8033,3,10,0,0,5,2,11,0,0,0
8034,4,14,0,1,4,1,11,0,0,0
8035,1,13,0,1,3,2,13,0,2,0
8036,0,5,1,1,4,0,7,0,2,0
8037,2,16,3,0,2,0,15,0,1,0
8038,1,12,0,0,1,3,5,0,0,0
8039,1,14,2,0,4,0,6,0,1,0
8040,2,11,0,2,6,0,8,0,1,0
8041,1,8,2,0,5,1,9,0,1,0
8042,2,8,0,0,5,0,8,0,0,0
8043,2,8,0,1,4,2,16,0,1,0
8044,2,10,2,0,4,0,10,0,1,0
8045,3,8,2,0,5,0,10,0,1,0
8046,3,15,0,1,5,0,13,0,0,0
8047,1,4,1,0,5,2,11,0,1,0
8048,1,9,0,1,4,1,11,0,1,0
8049,1,12,0,0,4,1,4,0,0,0
8050,4,14,0,0,5,0,21,0,0,0
8051,0,10,0,0,6,0,14,0,0,0
8052,0,11,0,0,3,2,10,0,0,0
8053,2,7,0,0,4,0,9,0,1,0
8054,1,10,0,0,5,0,9,0,0,0
8055,1,23,1,1,2,2,5,0,1,0
8056,2,12,0,0,3,2,5,0,1,0
8057,1,18,0,0,3,1,14,0,1,0
8058,0,5,0,0,6,1,5,0,0,0
8059,0,11,0,0,3,2,10,0,0,0
8060,0,11,2,0,3,2,10,0,1,0
8061,0,10,0,0,4,1,21,0,0,0
8062,0,14,0,0,5,1,12,0,1,0
8063,3,8,0,0,4,1,7,0,0,0
8064,1,13,0,0,6,0,15,0,0,0
8065,0,2,1,0,3,1,10,0,1,0
8066,1,19,1,0,5,1,14,0,1,0
8067,3,18,0,2,4,2,15,0,0,0
8068,3,3,0,0,6,1,5,0,0,0
8069,2,15,1,0,4,0,14,0,1,0
8070,2,11,0,0,2,4,11,0,1,0
8071,1,16,0,0,4,1,10,0,0,0
8072,0,12,0,1,6,0,6,0,1,0
8073,1,6,0,0,6,2,12,0,0,0
8074,5,19,0,0,5,1,9,0,0,0
8075,1,8,0,0,3,3,3,0,0,0
8076,5,15,0,0,0,1,13,0,1,0
8077,1,7,1,0,6,1,7,0,1,0
8078,3,24,0,0,5,0,9,0,0,0
8079,2,12,0,1,2,1,10,0,0,0
8080,2,11,0,0,6,0,17,0,0,0
8081,1,6,2,0,5,1,11,0,1,0
8082,2,15,0,0,4,3,10,0,0,0
8083,2,16,0,0,5,0,12,0,1,0
8084,1,6,4,1,3,0,8,0,1,0
8085,0,18,0,1,4,0,21,0,0,0
8086,2,6,1,0,2,2,12,0,1,0
8087,5,11,0,0,4,1,10,0,1,0
8088,2,12,1,0,6,0,10,0,1,0
8089,4,6,0,0,4,1,10,0,0,0
8090,0,2,0,0,4,3,4,0,0,0
8091,4,12,1,2,4,1,10,0,2,0
8092,2,9,1,1,3,1,8,0,1,0
8093,4,10,1,0,5,0,6,0,1,0
8094,1,6,0,0,3,2,8,0,0,0
8095,2,12,0,1,6,0,14,0,0,0
8096,1,6,0,1,7,0,13,0,0,0
8097,3,17,0,0,5,1,11,0,0,0
8098,1,11,3,0,3,1,3,0,2,0
8099,1,16,2,0,5,0,13,0,1,0
8100,1,5,0,1,5,1,3,0,0,0
8101,2,7,0,0,5,1,7,0,0,0
8102,3,14,2,1,2,1,13,0,4,0
8103,1,6,0,0,5,0,11,0,0,0
8104,0,6,0,1,6,1,12,0,0,0
8105,2,2,0,0,6,0,5,0,0,0
8106,2,13,0,0,3,2,17,0,1,0
8107,0,8,1,0,4,0,4,0,1,0
8108,2,11,0,0,4,3,11,0,1,0
8109,1,18,0,0,4,2,8,0,0,0
8110,2,12,1,0,5,1,11,0,1,0
8111,1,8,1,1,4,0,9,0,3,0
8112,0,10,0,0,7,0,5,0,0,0
8113,1,12,0,0,6,1,11,0,0,0
8114,3,16,0,0,4,0,12,0,0,0
8115,0,14,2,0,5,0,10,0,1,0
8116,1,6,0,0,6,1,5,0,0,0
8117,2,5,0,1,4,1,3,0,0,0
8118,1,4,0,0,7,0,5,0,1,0
8119,0,11,2,1,2,2,10,0,1,0
8120,2,15,1,0,3,2,7,0,1,0
